image_name, image_url, xmin, xmax, ymin, ymax
-9Zc2QBw0Caq63vaxBkjeA_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-9Zc2QBw0Caq63vaxBkjeA_zoom_5___1_2.jpg,530,603,69,230
-9Zc2QBw0Caq63vaxBkjeA_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-9Zc2QBw0Caq63vaxBkjeA_zoom_5___1_2.jpg,528,603,240,455
00GrEhXxY3Qyss9rAdXwog_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/00GrEhXxY3Qyss9rAdXwog_zoom_5___1_0.jpg,964,1009,282,332
00GrEhXxY3Qyss9rAdXwog_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/00GrEhXxY3Qyss9rAdXwog_zoom_5___1_0.jpg,959,1002,332,389
0WZnbwqWnzJvj8T2tBTL2Q_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0WZnbwqWnzJvj8T2tBTL2Q_zoom_5___1_10.jpg,584,613,319,348
0WZnbwqWnzJvj8T2tBTL2Q_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0WZnbwqWnzJvj8T2tBTL2Q_zoom_5___1_10.jpg,10,45,389,426
0wl8LYLYYpyAdFSpKOWrcA_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0wl8LYLYYpyAdFSpKOWrcA_zoom_5___1_9.jpg,1021,1048,203,249
0wl8LYLYYpyAdFSpKOWrcA_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0wl8LYLYYpyAdFSpKOWrcA_zoom_5___1_9.jpg,1021,1048,259,310
1f_ULITJw6p4UkXZXNBFhg_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1f_ULITJw6p4UkXZXNBFhg_zoom_5___1_11.jpg,104,139,295,349
1JBZ8HZQKf_d94vn3JndOA_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1JBZ8HZQKf_d94vn3JndOA_zoom_5___1_5.jpg,65,129,297,373
1JBZ8HZQKf_d94vn3JndOA_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1JBZ8HZQKf_d94vn3JndOA_zoom_5___1_5.jpg,67,126,378,474
1hV54ZGgke34NjQmJYKrHA_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1hV54ZGgke34NjQmJYKrHA_zoom_5___1_1.jpg,80,152,294,396
1CxCM5673BtSvSYa5qTXPw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1CxCM5673BtSvSYa5qTXPw_zoom_5___1_7.jpg,552,645,263,362
-s-8pLc2KnYslk1lc9Exng_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-s-8pLc2KnYslk1lc9Exng_zoom_5___1_7.jpg,509,578,270,373
-s-8pLc2KnYslk1lc9Exng_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-s-8pLc2KnYslk1lc9Exng_zoom_5___1_7.jpg,59,102,254,295
-s-8pLc2KnYslk1lc9Exng_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-s-8pLc2KnYslk1lc9Exng_zoom_5___1_7.jpg,57,102,297,346
0nlFyw6wkH97tqINCEy8Dg_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0nlFyw6wkH97tqINCEy8Dg_zoom_5___1_0.jpg,686,726,326,375
-8AP1xB-Cz7sCHXcju_E6A_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-8AP1xB-Cz7sCHXcju_E6A_zoom_5___1_6.jpg,254,292,319,354
-8AP1xB-Cz7sCHXcju_E6A_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-8AP1xB-Cz7sCHXcju_E6A_zoom_5___1_6.jpg,948,978,332,362
-dAel3LHLDmGkHAKa-De_A_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-dAel3LHLDmGkHAKa-De_A_zoom_5___1_0.jpg,969,991,416,442
-dAel3LHLDmGkHAKa-De_A_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-dAel3LHLDmGkHAKa-De_A_zoom_5___1_0.jpg,313,332,407,426
1dcVgKOJDkWXWiNjjQcReg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1dcVgKOJDkWXWiNjjQcReg_zoom_5___1_8.jpg,693,782,271,364
1dcVgKOJDkWXWiNjjQcReg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1dcVgKOJDkWXWiNjjQcReg_zoom_5___1_8.jpg,688,776,179,263
1dcVgKOJDkWXWiNjjQcReg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1dcVgKOJDkWXWiNjjQcReg_zoom_5___1_8.jpg,651,688,263,345
-h09QRijp6qSABghs-rfCg_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-h09QRijp6qSABghs-rfCg_zoom_5___1_6.jpg,935,967,231,270
-h09QRijp6qSABghs-rfCg_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-h09QRijp6qSABghs-rfCg_zoom_5___1_6.jpg,938,967,196,231
-u72yOHZto9DxOewqHKOqw_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-u72yOHZto9DxOewqHKOqw_zoom_5___1_11.jpg,109,184,310,385
-BMmx-XFW8bqKsIDr2N33Q_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-BMmx-XFW8bqKsIDr2N33Q_zoom_5___1_7.jpg,99,144,284,332
-BMmx-XFW8bqKsIDr2N33Q_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-BMmx-XFW8bqKsIDr2N33Q_zoom_5___1_7.jpg,536,602,329,412
0WZnbwqWnzJvj8T2tBTL2Q_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0WZnbwqWnzJvj8T2tBTL2Q_zoom_5___1_11.jpg,276,332,469,539
0WZnbwqWnzJvj8T2tBTL2Q_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0WZnbwqWnzJvj8T2tBTL2Q_zoom_5___1_11.jpg,278,335,547,608
0PqrYHigNAxqsF8mpvhk5Q_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0PqrYHigNAxqsF8mpvhk5Q_zoom_5___1_0.jpg,1029,1048,334,397
0PqrYHigNAxqsF8mpvhk5Q_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0PqrYHigNAxqsF8mpvhk5Q_zoom_5___1_0.jpg,1031,1048,279,334
-il7vPAmLAfh2AskCN_Xww_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-il7vPAmLAfh2AskCN_Xww_zoom_5___1_0.jpg,600,646,257,303
-il7vPAmLAfh2AskCN_Xww_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-il7vPAmLAfh2AskCN_Xww_zoom_5___1_0.jpg,598,648,300,356
-HcfOpo_lxXUDIp7GI3L5w_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-HcfOpo_lxXUDIp7GI3L5w_zoom_5___1_12.jpg,622,707,169,260
1hTuk-MQ6TEfZg05r_RXfg_zoom_5___2_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1hTuk-MQ6TEfZg05r_RXfg_zoom_5___2_0.jpg,988,1048,16,85
1hTuk-MQ6TEfZg05r_RXfg_zoom_5___2_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1hTuk-MQ6TEfZg05r_RXfg_zoom_5___2_0.jpg,986,1047,85,169
1hTuk-MQ6TEfZg05r_RXfg_zoom_5___2_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1hTuk-MQ6TEfZg05r_RXfg_zoom_5___2_0.jpg,953,999,164,243
0-afYYuRFAq0i4SzTIubHA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0-afYYuRFAq0i4SzTIubHA_zoom_5___1_7.jpg,420,488,160,233
0ZcxLoCd09hr1rT3X9UYAw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0ZcxLoCd09hr1rT3X9UYAw_zoom_5___1_0.jpg,472,520,263,310
0ZcxLoCd09hr1rT3X9UYAw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0ZcxLoCd09hr1rT3X9UYAw_zoom_5___1_0.jpg,472,527,314,370
1dgKeXUoluG8FQ3d6s7TGw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1dgKeXUoluG8FQ3d6s7TGw_zoom_5___1_0.jpg,814,865,410,463
1dgKeXUoluG8FQ3d6s7TGw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1dgKeXUoluG8FQ3d6s7TGw_zoom_5___1_0.jpg,814,866,464,520
1HObpCq_kx9vs5W4uZK6vw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1HObpCq_kx9vs5W4uZK6vw_zoom_5___1_9.jpg,547,606,222,278
1HObpCq_kx9vs5W4uZK6vw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1HObpCq_kx9vs5W4uZK6vw_zoom_5___1_9.jpg,546,608,281,354
-OHOetKIWBogM4b1UmI55A_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-OHOetKIWBogM4b1UmI55A_zoom_5___1_2.jpg,259,305,388,442
-OHOetKIWBogM4b1UmI55A_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-OHOetKIWBogM4b1UmI55A_zoom_5___1_2.jpg,97,136,562,662
